id,true_label,noaug_pred,aug_pred,noaug_correct,aug_correct,noaug_invalid,aug_invalid,outcome,invalid_transition,retrieved_id_noaug,retrieved_id_aug,similarity_noaug,similarity_aug
test_00192,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_01785,aug_train_01785_0,0.39191490411758423,0.39772316813468933
test_00193,Depression,INVALID,INVALID,False,False,True,True,both_wrong,invalid_to_invalid,train_00261,train_00261,0.5643361806869507,0.5643361806869507
test_00194,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_01944,train_01944,0.7580002546310425,0.7580002546310425
test_00195,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_05599,aug_train_05599_0,0.7281638383865356,0.7590786218643188
test_00196,Depression,INVALID,Normal,False,False,True,False,both_wrong,invalid_to_valid,train_02347,aug_train_01344_0,0.35459187626838684,0.45528680086135864
test_00197,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_00268,train_00268,0.5188896656036377,0.5188896059989929
test_00198,Bipolar,Anxiety,Depression,False,False,False,False,both_wrong,valid_to_valid,train_05578,aug_train_05578_1,0.657953679561615,0.6945337057113647
test_00199,Depression,Anxiety,Anxiety,False,False,False,False,both_wrong,valid_to_valid,train_05723,train_05723,0.7375124096870422,0.737512469291687
test_00200,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_00023,train_00023,0.7693828344345093,0.7693827152252197
test_00201,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_01408,aug_train_00092_0,0.6281266808509827,0.6770122647285461
test_00202,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_03319,train_03319,0.5343790650367737,0.534379243850708
test_00203,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_00499,train_00499,0.4514690637588501,0.4514690339565277
test_00204,Normal,INVALID,Normal,False,True,True,False,aug_only_correct,invalid_to_valid,train_00801,aug_train_05107_1,0.320427805185318,0.32690832018852234
test_00205,Normal,Bipolar,Anxiety,False,False,False,False,both_wrong,valid_to_valid,train_02157,aug_train_02214_0,0.423367977142334,0.5209560394287109
test_00206,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_02137,aug_train_01105_0,0.6817408800125122,0.726728618144989
test_00207,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_02467,train_02467,0.5697117447853088,0.5697116851806641
test_00208,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_04149,train_04149,0.47787660360336304,0.4778766632080078
test_00209,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_04440,aug_train_00880_0,0.5463377833366394,0.5551468729972839
test_00210,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_01827,aug_train_04888_1,0.8029549717903137,0.8159804344177246
test_00211,Normal,Bipolar,Bipolar,False,False,False,False,both_wrong,valid_to_valid,train_03567,aug_train_05969_1,0.4151836633682251,0.457943856716156
test_00212,Normal,INVALID,INVALID,False,False,True,True,both_wrong,invalid_to_invalid,train_01187,aug_train_01187_1,0.6170055270195007,0.6747912168502808
test_00213,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_04597,train_04597,0.38727593421936035,0.3872758746147156
test_00214,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_03343,train_03343,0.7713406682014465,0.7713407278060913
test_00215,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_02048,train_02048,0.7402509450912476,0.7402509450912476
test_00216,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_01569,train_01569,0.8637712001800537,0.8637713193893433
test_00217,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_00911,aug_train_03948_0,0.5408589839935303,0.5861213207244873
test_00218,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_04351,train_04351,0.3572620749473572,0.3572620749473572
test_00219,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_00506,train_00506,0.5838072299957275,0.583807110786438
test_00220,Anxiety,Anxiety,Depression,True,False,False,False,noaug_only_correct,valid_to_valid,train_04864,aug_train_00425_0,0.4269387423992157,0.4772753119468689
test_00221,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_01908,aug_train_01908_0,0.6040898561477661,0.6406734585762024
test_00222,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_02292,aug_train_03049_0,0.6836659908294678,0.704216718673706
test_00223,Bipolar,Anxiety,Anxiety,False,False,False,False,both_wrong,valid_to_valid,train_00204,train_00204,0.6743155121803284,0.674315333366394
test_00224,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_04322,aug_train_04322_1,0.8116471171379089,0.8205592632293701
test_00225,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_05228,aug_train_01072_1,0.4581626057624817,0.5488311052322388
test_00226,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_02864,aug_train_03566_0,0.6861595511436462,0.6946337819099426
test_00227,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_05833,aug_train_05833_1,0.5496757626533508,0.6015983819961548
test_00228,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_05653,aug_train_05494_1,0.7427313923835754,0.744871973991394
test_00229,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_02139,train_02139,0.8727462291717529,0.8727462887763977
test_00230,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_03809,train_03809,0.7965966463088989,0.796596884727478
test_00231,Depression,INVALID,INVALID,False,False,True,True,both_wrong,invalid_to_invalid,train_02803,train_02803,0.7097240090370178,0.709723949432373
test_00232,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_03712,aug_train_03712_1,0.7358623743057251,0.7576397657394409
test_00233,Depression,INVALID,Depression,False,True,True,False,aug_only_correct,invalid_to_valid,train_04932,aug_train_02084_1,0.7577318549156189,0.803482711315155
test_00234,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_01747,train_01747,0.599500834941864,0.5995008945465088
test_00235,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_01331,train_01331,0.41311320662498474,0.4131133556365967
test_00236,Depression,INVALID,INVALID,False,False,True,True,both_wrong,invalid_to_invalid,train_04130,train_04130,0.558879017829895,0.5588790774345398
test_00237,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_02626,aug_train_03289_1,0.6753666400909424,0.6866414546966553
test_00238,Bipolar,Depression,Depression,False,False,False,False,both_wrong,valid_to_valid,train_00055,aug_train_00055_0,0.641220211982727,0.6833798885345459
test_00239,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_04051,aug_train_04688_0,0.30362123250961304,0.35551613569259644
test_00240,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_00585,train_00585,0.8084517121315002,0.8084517121315002
test_00241,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_04964,train_04964,0.7506355047225952,0.7506353259086609
test_00242,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_04672,train_04672,0.45015716552734375,0.4501570463180542
test_00243,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_00887,train_00887,0.7896147966384888,0.7896149158477783
test_00244,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_00992,aug_train_04289_0,0.647734522819519,0.6601530313491821
test_00245,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_00279,train_00279,0.5886971950531006,0.5886969566345215
test_00246,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_02288,aug_train_02288_0,0.7532063722610474,0.7623035311698914
test_00247,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_01319,aug_train_00349_1,0.605015754699707,0.6582953929901123
test_00248,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_05077,train_05077,0.7030981779098511,0.703097939491272
test_00249,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_04609,aug_train_04609_1,0.36821943521499634,0.3858896493911743
test_00250,Anxiety,Bipolar,Bipolar,False,False,False,False,both_wrong,valid_to_valid,train_00773,aug_train_00773_0,0.5325179696083069,0.5742274522781372
test_00251,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_02065,train_02065,0.758430004119873,0.7584302425384521
test_00252,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_02487,aug_train_02487_0,0.4066115617752075,0.4264383316040039
test_00253,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_00204,aug_train_02978_1,0.6110819578170776,0.6331486105918884
test_00254,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_04441,train_04441,0.664016604423523,0.6640164256095886
test_00255,Depression,Bipolar,Bipolar,False,False,False,False,both_wrong,valid_to_valid,train_05100,train_05100,0.6536354422569275,0.6536355018615723
test_00256,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_02732,aug_train_02732_0,0.6610838174819946,0.7162206172943115
test_00257,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_01411,train_01411,0.356951504945755,0.35695159435272217
test_00258,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_02065,train_02065,0.7673068046569824,0.7673068046569824
test_00259,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_01569,train_01569,0.7732318639755249,0.7732318639755249
test_00260,Bipolar,Depression,Depression,False,False,False,False,both_wrong,valid_to_valid,train_02771,aug_train_01257_1,0.49939340353012085,0.5509425401687622
test_00261,Depression,Bipolar,Bipolar,False,False,False,False,both_wrong,valid_to_valid,train_01077,aug_train_01077_1,0.6384059190750122,0.6528890132904053
test_00262,Depression,Depression,Bipolar,True,False,False,False,noaug_only_correct,valid_to_valid,train_01134,aug_train_00368_1,0.7660353183746338,0.7807923555374146
test_00263,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_04890,aug_train_04584_0,0.5704895853996277,0.6387975811958313
test_00264,Anxiety,Depression,Depression,False,False,False,False,both_wrong,valid_to_valid,train_00092,aug_train_05468_1,0.801781177520752,0.822388231754303
test_00265,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_00553,aug_train_00147_1,0.6084441542625427,0.6138923168182373
test_00266,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_01438,train_01438,0.395749568939209,0.395749568939209
test_00267,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_03052,aug_train_05851_1,0.6175151467323303,0.6226116418838501
test_00268,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_02790,train_02790,0.4149506092071533,0.4149506092071533
test_00269,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_03845,train_03845,0.30926477909088135,0.30926477909088135
test_00270,Depression,Anxiety,Anxiety,False,False,False,False,both_wrong,valid_to_valid,train_05437,aug_train_00811_1,0.6493389010429382,0.7049983739852905
test_00271,Depression,Bipolar,Bipolar,False,False,False,False,both_wrong,valid_to_valid,train_05313,aug_train_02738_1,0.6547175645828247,0.6870606541633606
test_00272,Normal,INVALID,INVALID,False,False,True,True,both_wrong,invalid_to_invalid,train_05284,train_05284,0.39213377237319946,0.39213383197784424
test_00273,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_05988,aug_train_05988_0,0.6343292593955994,0.6729545593261719
test_00274,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_03344,train_03344,0.7325174808502197,0.7325176000595093
test_00275,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_05796,train_05796,0.7445122003555298,0.7445122003555298
test_00276,Normal,Normal,Normal,True,True,False,False,both_correct,valid_to_valid,train_03681,aug_train_03870_1,0.43812936544418335,0.4381881356239319
test_00277,Anxiety,INVALID,INVALID,False,False,True,True,both_wrong,invalid_to_invalid,train_01999,train_01999,0.6893165707588196,0.6893166303634644
test_00278,Bipolar,Bipolar,Normal,True,False,False,False,noaug_only_correct,valid_to_valid,train_02985,aug_train_00742_1,0.4875522553920746,0.5482416152954102
test_00279,Depression,Anxiety,Anxiety,False,False,False,False,both_wrong,valid_to_valid,train_00722,aug_train_02314_1,0.5563689470291138,0.5934969186782837
test_00280,Bipolar,INVALID,INVALID,False,False,True,True,both_wrong,invalid_to_invalid,train_02384,train_02384,0.6787773370742798,0.6787772178649902
test_00281,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_04371,aug_train_04371_0,0.7321396470069885,0.7592544555664062
test_00282,Bipolar,Normal,Normal,False,False,False,False,both_wrong,valid_to_valid,train_03234,aug_train_03009_1,0.3648013472557068,0.3703969120979309
test_00283,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_05888,train_05888,0.5925348997116089,0.5925350189208984
test_00284,Normal,Anxiety,Normal,False,True,False,False,aug_only_correct,valid_to_valid,train_02175,aug_train_00429_1,0.4335556626319885,0.5332264304161072
test_00285,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_05077,aug_train_02536_1,0.7349652051925659,0.7383508682250977
test_00286,Anxiety,Anxiety,Anxiety,True,True,False,False,both_correct,valid_to_valid,train_00994,aug_train_00994_1,0.699822187423706,0.7027385830879211
test_00287,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_05950,aug_train_05372_1,0.6490540504455566,0.6825404763221741
test_00288,Bipolar,Depression,Depression,False,False,False,False,both_wrong,valid_to_valid,train_00498,aug_train_00498_0,0.5809624195098877,0.6182152628898621
test_00289,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_03976,train_03976,0.6317492127418518,0.631749153137207
test_00290,Normal,Depression,Depression,False,False,False,False,both_wrong,valid_to_valid,train_01630,train_01630,0.4088625907897949,0.4088626205921173
test_00291,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_02139,aug_train_05727_0,0.7918307781219482,0.8260689973831177
test_00292,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_04317,aug_train_03181_0,0.7491186261177063,0.758782148361206
test_00293,Depression,Normal,Normal,False,False,False,False,both_wrong,valid_to_valid,train_00468,train_00468,0.3354804515838623,0.3354804515838623
test_00294,Depression,Depression,Depression,True,True,False,False,both_correct,valid_to_valid,train_01356,aug_train_01356_1,0.6873990893363953,0.7050930261611938
test_00295,Bipolar,Bipolar,Bipolar,True,True,False,False,both_correct,valid_to_valid,train_01973,train_01973,0.7757900953292847,0.7757900953292847
