id,nested_source_id,source_id,old_split,new_split,nested_role
train_01733,train_01733,train_01733,train,train,train_legacy
train_02477,train_02477,train_02477,train,train,train_legacy
train_05395,train_05395,train_05395,train,train,train_legacy
train_04237,train_04237,train_04237,train,train,train_legacy
train_added_test_00592,test_00592,test_00592,test,train,train_added
train_02761,train_02761,train_02761,train,train,train_legacy
train_added_test_01748,test_01748,test_01748,test,train,train_added
train_05469,train_05469,train_05469,train,train,train_legacy
train_02218,train_02218,train_02218,train,train,train_legacy
train_added_test_01897,test_01897,test_01897,test,train,train_added
train_added_test_01536,test_01536,test_01536,test,train,train_added
train_01065,train_01065,train_01065,train,train,train_legacy
train_00833,train_00833,train_00833,train,train,train_legacy
train_05965,train_05965,train_05965,train,train,train_legacy
train_01270,train_01270,train_01270,train,train,train_legacy
train_01681,train_01681,train_01681,train,train,train_legacy
train_05237,train_05237,train_05237,train,train,train_legacy
train_04014,train_04014,train_04014,train,train,train_legacy
train_03432,train_03432,train_03432,train,train,train_legacy
train_04913,train_04913,train_04913,train,train,train_legacy
train_02693,train_02693,train_02693,train,train,train_legacy
train_04691,train_04691,train_04691,train,train,train_legacy
train_added_test_00787,test_00787,test_00787,test,train,train_added
train_03785,train_03785,train_03785,train,train,train_legacy
train_02010,train_02010,train_02010,train,train,train_legacy
train_03900,train_03900,train_03900,train,train,train_legacy
train_03570,train_03570,train_03570,train,train,train_legacy
train_added_test_00234,test_00234,test_00234,test,train,train_added
train_added_test_00183,test_00183,test_00183,test,train,train_added
train_02665,train_02665,train_02665,train,train,train_legacy
train_03597,train_03597,train_03597,train,train,train_legacy
train_00480,train_00480,train_00480,train,train,train_legacy
train_03838,train_03838,train_03838,train,train,train_legacy
train_added_test_01050,test_01050,test_01050,test,train,train_added
train_added_test_01702,test_01702,test_01702,test,train,train_added
train_04381,train_04381,train_04381,train,train,train_legacy
train_03760,train_03760,train_03760,train,train,train_legacy
train_01322,train_01322,train_01322,train,train,train_legacy
train_04961,train_04961,train_04961,train,train,train_legacy
train_added_test_02431,test_02431,test_02431,test,train,train_added
train_03541,train_03541,train_03541,train,train,train_legacy
train_04666,train_04666,train_04666,train,train,train_legacy
train_added_test_01441,test_01441,test_01441,test,train,train_added
train_03740,train_03740,train_03740,train,train,train_legacy
train_00847,train_00847,train_00847,train,train,train_legacy
train_added_val_confirm_00829,val_confirm_00829,val_confirm_00829,val_confirm,train,train_added
train_02367,train_02367,train_02367,train,train,train_legacy
train_03630,train_03630,train_03630,train,train,train_legacy
train_02086,train_02086,train_02086,train,train,train_legacy
train_02099,train_02099,train_02099,train,train,train_legacy
train_04337,train_04337,train_04337,train,train,train_legacy
train_04228,train_04228,train_04228,train,train,train_legacy
train_00190,train_00190,train_00190,train,train,train_legacy
train_04002,train_04002,train_04002,train,train,train_legacy
train_05258,train_05258,train_05258,train,train,train_legacy
train_00592,train_00592,train_00592,train,train,train_legacy
train_added_val_confirm_00246,val_confirm_00246,val_confirm_00246,val_confirm,train,train_added
train_04900,train_04900,train_04900,train,train,train_legacy
train_added_test_01556,test_01556,test_01556,test,train,train_added
train_04845,train_04845,train_04845,train,train,train_legacy
train_02518,train_02518,train_02518,train,train,train_legacy
train_00299,train_00299,train_00299,train,train,train_legacy
train_04023,train_04023,train_04023,train,train,train_legacy
train_added_val_confirm_00555,val_confirm_00555,val_confirm_00555,val_confirm,train,train_added
train_03041,train_03041,train_03041,train,train,train_legacy
train_01216,train_01216,train_01216,train,train,train_legacy
train_05059,train_05059,train_05059,train,train,train_legacy
train_01293,train_01293,train_01293,train,train,train_legacy
train_02831,train_02831,train_02831,train,train,train_legacy
train_05894,train_05894,train_05894,train,train,train_legacy
train_05023,train_05023,train_05023,train,train,train_legacy
train_01961,train_01961,train_01961,train,train,train_legacy
train_added_val_search_00120,val_search_00120,val_search_00120,val_search,train,train_added
train_00431,train_00431,train_00431,train,train,train_legacy
train_05447,train_05447,train_05447,train,train,train_legacy
train_04206,train_04206,train_04206,train,train,train_legacy
train_02680,train_02680,train_02680,train,train,train_legacy
train_02249,train_02249,train_02249,train,train,train_legacy
train_03916,train_03916,train_03916,train,train,train_legacy
train_00893,train_00893,train_00893,train,train,train_legacy
train_01699,train_01699,train_01699,train,train,train_legacy
train_01135,train_01135,train_01135,train,train,train_legacy
train_00257,train_00257,train_00257,train,train,train_legacy
train_02471,train_02471,train_02471,train,train,train_legacy
train_01739,train_01739,train_01739,train,train,train_legacy
train_05591,train_05591,train_05591,train,train,train_legacy
train_00595,train_00595,train_00595,train,train,train_legacy
train_00552,train_00552,train_00552,train,train,train_legacy
train_00380,train_00380,train_00380,train,train,train_legacy
train_03575,train_03575,train_03575,train,train,train_legacy
train_added_test_01293,test_01293,test_01293,test,train,train_added
train_02066,train_02066,train_02066,train,train,train_legacy
train_05310,train_05310,train_05310,train,train,train_legacy
train_01303,train_01303,train_01303,train,train,train_legacy
train_03231,train_03231,train_03231,train,train,train_legacy
train_added_test_00065,test_00065,test_00065,test,train,train_added
train_04028,train_04028,train_04028,train,train,train_legacy
train_added_val_confirm_00000,val_confirm_00000,val_confirm_00000,val_confirm,train,train_added
train_added_val_search_00048,val_search_00048,val_search_00048,val_search,train,train_added
train_03887,train_03887,train_03887,train,train,train_legacy
train_01278,train_01278,train_01278,train,train,train_legacy
train_03381,train_03381,train_03381,train,train,train_legacy
train_00434,train_00434,train_00434,train,train,train_legacy
train_added_test_01010,test_01010,test_01010,test,train,train_added
train_04087,train_04087,train_04087,train,train,train_legacy
train_05687,train_05687,train_05687,train,train,train_legacy
train_05897,train_05897,train_05897,train,train,train_legacy
train_01249,train_01249,train_01249,train,train,train_legacy
train_04315,train_04315,train_04315,train,train,train_legacy
train_04065,train_04065,train_04065,train,train,train_legacy
train_added_val_confirm_00743,val_confirm_00743,val_confirm_00743,val_confirm,train,train_added
train_03913,train_03913,train_03913,train,train,train_legacy
train_05907,train_05907,train_05907,train,train,train_legacy
train_02902,train_02902,train_02902,train,train,train_legacy
train_03032,train_03032,train_03032,train,train,train_legacy
train_02614,train_02614,train_02614,train,train,train_legacy
train_05795,train_05795,train_05795,train,train,train_legacy
train_02470,train_02470,train_02470,train,train,train_legacy
train_04848,train_04848,train_04848,train,train,train_legacy
train_05667,train_05667,train_05667,train,train,train_legacy
train_02542,train_02542,train_02542,train,train,train_legacy
train_added_test_01418,test_01418,test_01418,test,train,train_added
train_added_test_00152,test_00152,test_00152,test,train,train_added
train_added_val_search_00068,val_search_00068,val_search_00068,val_search,train,train_added
train_04869,train_04869,train_04869,train,train,train_legacy
train_01692,train_01692,train_01692,train,train,train_legacy
train_03998,train_03998,train_03998,train,train,train_legacy
train_02566,train_02566,train_02566,train,train,train_legacy
train_added_test_01952,test_01952,test_01952,test,train,train_added
train_05058,train_05058,train_05058,train,train,train_legacy
train_04655,train_04655,train_04655,train,train,train_legacy
train_added_test_02316,test_02316,test_02316,test,train,train_added
train_02722,train_02722,train_02722,train,train,train_legacy
train_04647,train_04647,train_04647,train,train,train_legacy
train_00972,train_00972,train_00972,train,train,train_legacy
train_added_test_01753,test_01753,test_01753,test,train,train_added
train_04233,train_04233,train_04233,train,train,train_legacy
train_00576,train_00576,train_00576,train,train,train_legacy
train_02825,train_02825,train_02825,train,train,train_legacy
train_added_val_confirm_00089,val_confirm_00089,val_confirm_00089,val_confirm,train,train_added
train_03011,train_03011,train_03011,train,train,train_legacy
train_03112,train_03112,train_03112,train,train,train_legacy
train_03710,train_03710,train_03710,train,train,train_legacy
train_05946,train_05946,train_05946,train,train,train_legacy
train_03453,train_03453,train_03453,train,train,train_legacy
train_02560,train_02560,train_02560,train,train,train_legacy
train_01426,train_01426,train_01426,train,train,train_legacy
train_02341,train_02341,train_02341,train,train,train_legacy
train_04966,train_04966,train_04966,train,train,train_legacy
train_04649,train_04649,train_04649,train,train,train_legacy
train_05848,train_05848,train_05848,train,train,train_legacy
train_added_val_confirm_00944,val_confirm_00944,val_confirm_00944,val_confirm,train,train_added
train_00563,train_00563,train_00563,train,train,train_legacy
train_00692,train_00692,train_00692,train,train,train_legacy
train_00736,train_00736,train_00736,train,train,train_legacy
train_00291,train_00291,train_00291,train,train,train_legacy
train_01109,train_01109,train_01109,train,train,train_legacy
train_02983,train_02983,train_02983,train,train,train_legacy
train_05917,train_05917,train_05917,train,train,train_legacy
train_01615,train_01615,train_01615,train,train,train_legacy
train_01362,train_01362,train_01362,train,train,train_legacy
train_03230,train_03230,train_03230,train,train,train_legacy
train_01237,train_01237,train_01237,train,train,train_legacy
train_04805,train_04805,train_04805,train,train,train_legacy
train_00794,train_00794,train_00794,train,train,train_legacy
train_added_test_01707,test_01707,test_01707,test,train,train_added
train_05328,train_05328,train_05328,train,train,train_legacy
train_00918,train_00918,train_00918,train,train,train_legacy
train_05794,train_05794,train_05794,train,train,train_legacy
train_04269,train_04269,train_04269,train,train,train_legacy
train_00475,train_00475,train_00475,train,train,train_legacy
train_added_val_confirm_01084,val_confirm_01084,val_confirm_01084,val_confirm,train,train_added
train_02915,train_02915,train_02915,train,train,train_legacy
